FIPS,STATEABBRV,State,County,County_State,Community_Type,POPULATION,AREA,Population_Density,Percent_Rural,RISK_SCORE,RISK_RATNG,EAL_SCORE,EAL_RATNG,SOVI_SCORE,SOVI_RATNG,RESL_SCORE,RESL_RATNG,Percent_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Number_Primary_Care_Physicians,Primary_Care_Physicians_Rate,Primary_Care_Physicians_Ratio,Number_Dentists,Dentist_Rate,Dentist_Ratio,Number_Mental_Health_Providers,Mental_Health_Provider_Rate,Mental_Health_Provider_Ratio,Average_Daily_PM2.5,Presence_of_Water_Violation,Life_Expectancy,Age_Adjusted_Death_Rate,Percent_Frequent_Physical_Distress,Percent_Frequent_Mental_Distress,Percent_Less_than_18_Years_of_Age,Percent_65_and_Over,Percent_Non_Hispanic_White,Percent_Female,Geolocation
37039.0,NC,North Carolina,Cherokee,"Cherokee, NC",Rural,28732.0,471.37704822,60.95332835677283,100.0,36.46197900095449,Very Low,34.849891674404205,Very Low,47.0099983215332,Relatively Moderate,10.529999732971191,Very Low,14.6,3.4203311117,4.6869674312,14.0,48.15465,2077:1,11.0,37.71385,2652:1,41.0,140.56982,711:1,7.4,No,76.333030435,449.10739744,11.2,15.8,15.877532828,31.545925189,90.262968423,50.673706586,POINT (-84.0614491 35.1371499)
37041.0,NC,North Carolina,Chowan,"Chowan, NC",Rural,13708.0,236.00697705,58.08302860934425,67.619820185,67.48329621380846,Relatively Low,62.58124419684308,Relatively Low,83.58000183105469,Very High,39.880001068115234,Relatively Low,16.3,3.4547594263,4.7235095257,12.0,86.86211,1151:1,5.0,36.43784,2744:1,17.0,123.88865,807:1,6.6,No,75.62529573,473.37038498,11.4,15.5,19.778457951,25.52106107,60.435796531,52.208132925,POINT (-76.6027521 36.128979)
37043.0,NC,North Carolina,Clay,"Clay, NC",Rural,11079.0,223.01068062,49.679234955020426,100.0,7.57238307349666,Very Low,7.644692045806252,Very Low,48.470001220703125,Relatively Moderate,3.789999961853027,Very Low,13.3,3.1805318398,4.6004151138,6.0,52.15124,1918:1,8.0,70.74012,1414:1,16.0,141.48024,707:1,7.0,No,78.076738719,403.78190616,10.4,15.3,15.792731453,32.637722168,92.307012114,50.924042798,POINT (-83.7522638 35.0529971)
37045.0,NC,North Carolina,Cleveland,"Cleveland, NC",Small Urban,99458.0,472.90553661,210.31261488913785,55.790289362,70.56951956729239,Relatively Low,65.1501083255958,Relatively Low,87.55999755859375,Very High,35.0099983215332,Relatively Low,15.9,3.481148463,4.8997462854,46.0,46.44823,2153:1,46.0,45.83545,2182:1,151.0,150.45985,665:1,8.9,No,73.757172185,531.40187964,11.6,15.9,22.420510368,18.703853167,71.871979593,51.716338345,POINT (-81.5571145 35.3346302)
37047.0,NC,North Carolina,Columbus,"Columbus, NC",Small Urban,50557.0,964.63927833,52.410264785739535,80.594856966,91.12313076678332,Relatively Moderate,88.42463633549984,Relatively Moderate,95.2300033569336,Very High,23.11000061035156,Relatively Low,18.5,3.8779314993,4.7858319957,18.0,32.874309999999994,3042:1,14.0,27.948570000000004,3578:1,83.0,165.69512,604:1,6.9,No,73.489532335,570.19225296,12.9,16.7,20.74383135,20.582128883,58.658069153,50.14772818,POINT (-78.6393077 34.2616017)
37049.0,NC,North Carolina,Craven,"Craven, NC",Small Urban,100042.0,781.08896229,128.08016094184256,27.708806338,96.40470887686924,Relatively High,96.22407923243576,Relatively High,86.69999694824217,Very High,65.62999725341797,Relatively High,13.6,3.0388649635,4.3733099887,71.0,70.13523,1426:1,61.0,60.59161,1650:1,271.0,269.18569,371:1,6.5,No,75.668502407,480.93895653,10.1,14.6,21.469296939,20.325009436,65.410135685,49.576852017,POINT (-77.0813197 35.1168292)
37051.0,NC,North Carolina,Cumberland,"Cumberland, NC",Urban,334379.0,665.1253014900001,502.7308377097233,13.368145233,92.52306713331213,Relatively Moderate,90.9625502940266,Relatively Moderate,93.37999725341795,Very High,43.540000915527344,Relatively Moderate,15.8,3.4202923036,4.5602141819,254.0,75.51343,1324:1,365.0,108.79025,919:1,1397.0,416.38351,240:1,7.4,No,75.659337914,478.41654368,11.0,15.5,25.11355914,12.613708168,40.927489061,50.433372677,POINT (-78.8287187 35.0501921)
37053.0,NC,North Carolina,Currituck,"Currituck, NC",Rural,28088.0,531.74152512,52.82265663502823,98.314010277,63.41075405663379,Relatively Low,68.43082636954503,Relatively Low,9.199999809265137,Very Low,82.45999908447266,Very High,11.1,2.7750293754,4.5466978513,9.0,30.97893,3228:1,5.0,16.8617,5931:1,16.0,53.957440000000005,1853:1,6.6,No,78.139330797,355.67239317,9.0,14.3,22.139412538,17.283242842,85.657437696,49.580143662,POINT (-75.9412242 36.3721739)
37055.0,NC,North Carolina,Dare,"Dare, NC",Rural,36860.0,1557.29801253,23.66920120839101,28.959316038,95.48202354438432,Relatively High,95.66697616836896,Relatively High,27.71999931335449,Relatively Low,99.58999633789062,Very High,10.2,2.6872446738,4.1828831537,19.0,50.60324000000001,1976:1,25.0,66.09211,1513:1,73.0,192.98895,518:1,6.1,No,78.926912619,337.43852964,8.5,13.6,18.516364405,23.367524983,86.948130915,50.716438429,POINT (-75.7675364 35.6062688)
37057.0,NC,North Carolina,Davidson,"Davidson, NC",Small Urban,168808.0,573.43003107,294.38290785888955,47.384545488,75.91473114858414,Relatively Low,74.09470752089136,Relatively Low,66.80000305175781,Relatively High,44.59000015258789,Relatively Moderate,14.2,3.1444468043,4.3043326318,44.0,25.9995,3846:1,39.0,22.85554,4375:1,200.0,117.20787,853:1,8.9,No,75.765448103,459.53458704,10.7,15.4,21.657084923,18.760878356,78.182926329,50.844775752,POINT (-80.207107 35.7951312)
37059.0,NC,North Carolina,Davie,"Davie, NC",Rural,42692.0,269.29069791,158.53499705462588,70.288554801,36.971046770601326,Very Low,35.99504797276385,Very Low,45.83000183105469,Relatively Moderate,48.59999847412109,Relatively Moderate,12.5,2.9768454384,4.5060411706,20.0,46.20432,2164:1,17.0,39.050830000000005,2561:1,33.0,75.80456000000001,1319:1,9.2,No,78.372758545,367.38577314,9.7,14.8,20.862334321,21.657133669,83.058828934,50.965933889,POINT (-80.5425524 35.9293554)
37061.0,NC,North Carolina,Duplin,"Duplin, NC",Rural,48624.0,828.4979328600001,58.68934377681362,86.464404752,93.38211899459117,Relatively Moderate,91.61250386877128,Relatively Moderate,90.12999725341795,Very High,8.34000015258789,Very Low,18.6,3.527312991,4.4311564948,13.0,22.1111,4523:1,14.0,28.85705,3465:1,42.0,86.57116,1155:1,7.1,No,77.76042458,424.14247074,12.3,15.8,24.140987324,19.699062146,50.446253736,50.741007936,POINT (-77.9335434 34.9344033)
37063.0,NC,North Carolina,Durham,"Durham, NC",Urban,324580.0,300.86958174,1078.8062991375766,5.6277023921,86.73242125357939,Relatively Moderate,86.04147322810273,Relatively Moderate,72.8499984741211,Relatively High,74.56999969482422,Relatively High,12.2,2.7059358685,4.4761583452,403.0,123.12637,812:1,246.0,75.43097,1326:1,2335.0,715.9809399999999,140:1,8.1,No,79.962184498,308.21768885,8.6,13.3,19.892004931,14.338629855,43.446704648,52.242691475,POINT (-78.8781246 36.0338282)
37065.0,NC,North Carolina,Edgecombe,"Edgecombe, NC",Rural,48898.0,511.98422808,95.50684829369284,45.306974112,81.1326757874642,Relatively Low,75.85886722376972,Relatively Low,96.33999633789062,Very High,34.369998931884766,Relatively Low,20.1,3.8272962759,4.6833811496,17.0,33.44547,2990:1,13.0,26.88228,3720:1,34.0,70.30749,1422:1,7.7,No,71.92345437,632.52016271,12.8,16.3,22.601790773,21.0963833,35.583862363,53.646684175,POINT (-77.6027422 35.9170773)
37067.0,NC,North Carolina,Forsyth,"Forsyth, NC",Urban,382522.0,416.51493663,918.387232628354,7.346508113,81.29175946547885,Relatively Low,80.2847415660786,Relatively Low,77.66000366210938,Relatively High,60.02999877929688,Relatively High,13.4,2.9499108455,4.3941946847,445.0,115.93282,863:1,253.0,65.62514,1524:1,1365.0,354.06448,282:1,9.5,No,77.717301264,379.7151952,9.9,14.4,22.699812981,16.707952574,55.165839652,52.428778568,POINT (-80.2569608 36.1324661)
37069.0,NC,North Carolina,Franklin,"Franklin, NC",Small Urban,68431.0,499.56491169,136.98119783573625,85.318134578,60.133630289532285,Relatively Low,55.15320334261838,Relatively Low,71.93000030517578,Relatively High,35.900001525878906,Relatively Low,14.4,3.2030965482,4.595298846,6.0,8.349680000000001,11977:1,10.0,13.94642,7170:1,83.0,115.75527,864:1,8.5,Yes,77.407375778,402.51570048,10.4,15.0,21.667154791,17.389788433,62.371169965,50.315886365,POINT (-78.2830903 36.0882406)
37071.0,NC,North Carolina,Gaston,"Gaston, NC",Small Urban,227866.0,367.35609885,620.2864215765829,19.647622837,81.54629335030225,Relatively Low,80.50139275766014,Relatively Low,71.66999816894531,Relatively High,52.77000045776367,Relatively Moderate,14.4,3.2974558276,4.6181400309,127.0,56.05381,1784:1,124.0,53.71314,1862:1,632.0,273.76373,365:1,9.5,Yes,75.059290808,479.84202795,10.6,15.2,22.46465329,16.437519493,69.05516859,51.55941366,POINT (-81.1772556 35.2933443)
37073.0,NC,North Carolina,Gates,"Gates, NC",Rural,10454.0,349.23474963,29.934020056926144,100.0,30.034998409163222,Very Low,26.895697926338595,Very Low,59.900001525878906,Relatively Moderate,16.200000762939453,Very Low,15.1,3.2921419635,4.6167776385,,,,1.0,9.64692,10366:1,,,,7.0,No,75.966838188,470.42867427,10.8,15.5,19.766544472,21.898514374,63.640748601,50.327995369,POINT (-76.7023552 36.4421353)
37075.0,NC,North Carolina,Graham,"Graham, NC",Rural,8013.0,304.68625395000004,26.299184476221757,100.0,8.813235762010818,Very Low,8.047044258743423,Very Low,50.34999847412109,Relatively Moderate,17.280000686645508,Very Low,14.6,3.4181458887,4.8079716922,2.0,23.6016,4237:1,2.0,24.86634,4022:1,8.0,99.46537,1005:1,6.6,No,76.190058772,513.94002338,11.2,16.2,20.116871814,24.804177546,84.65746612,49.59592192,POINT (-83.8309147 35.3483644)
37077.0,NC,North Carolina,Granville,"Granville, NC",Small Urban,60973.0,543.01800657,112.28541091139677,54.74998331,62.93350302258989,Relatively Low,59.48622717424946,Relatively Low,65.9800033569336,Relatively High,52.83000183105469,Relatively Moderate,15.0,3.1631314159,4.2670963434,30.0,49.59825,2016:1,19.0,30.65208,3262:1,229.0,369.43826,271:1,8.4,No,77.675735896,396.84394573,10.5,14.7,20.344916594,17.912109186,56.7434582,48.980414932,POINT (-78.6576338 36.299884)
37079.0,NC,North Carolina,Greene,"Greene, NC",Rural,20451.0,269.90670291000004,75.77062658877114,100.0,79.7327394209354,Relatively Low,71.34014237078304,Relatively Low,98.44000244140624,Very High,9.390000343322754,Very Low,19.4,3.7111085716,4.5486332597,3.0,14.33486,6976:1,7.0,34.28515,2917:1,10.0,48.97879,2042:1,7.3,No,76.856243296,429.37486628,12.7,15.7,20.135181466,17.632365186,46.17720527,44.751922418,POINT (-77.6816876 35.481959)
37081.0,NC,North Carolina,Guilford,"Guilford, NC",Urban,540974.0,664.27494276,814.3826677434254,12.694356744,86.22335348393254,Relatively Moderate,85.02011761064686,Relatively Moderate,79.41000366210938,Relatively High,56.59000015258789,Relatively Moderate,13.2,2.9134489182,4.2592526202,430.0,79.55288,1257:1,328.0,60.47086,1654:1,1741.0,320.97491,312:1,6.8,No,77.762707478,373.51066777,9.5,13.9,22.153168268,15.902361682,47.929979167,52.475433713,POINT (-79.7886652 36.079065)
37083.0,NC,North Carolina,Halifax,"Halifax, NC",Rural,48603.0,737.64311166,65.88958702620198,54.705527418,78.84187082405344,Relatively Low,71.7424945837202,Relatively Low,97.68000030517578,Very High,15.659999847412108,Very Low,21.6,3.9072269229,4.8184476788,23.0,46.48437,2151:1,16.0,33.14551,3017:1,86.0,178.15711000000002,561:1,7.9,No,72.875219236,586.63762437,13.7,16.6,21.445144183,21.873964203,37.758949287,51.829217766,POINT (-77.6448423 36.2514375)
37085.0,NC,North Carolina,Harnett,"Harnett, NC",Small Urban,133456.0,607.29415968,219.7551184591033,55.92092642,86.66878778237354,Relatively Moderate,83.62735995047973,Relatively Moderate,78.23000335693358,Relatively High,30.489999771118164,Relatively Low,14.9,3.2947840937,4.5710760799,37.0,26.99587,3704:1,68.0,50.0125,2000:1,135.0,99.28953,1007:1,8.5,No,76.452233906,433.70788294,10.9,15.3,25.485047733,13.307003221,59.589161996,50.342732742,POINT (-78.8716104 35.3686348)
37087.0,NC,North Carolina,Haywood,"Haywood, NC",Small Urban,62051.0,560.09940597,110.785691501561,55.440748018,61.883550747693285,Relatively Low,61.374187558031565,Relatively Low,35.4900016784668,Relatively Low,50.79999923706056,Relatively Moderate,12.5,3.2092265099,4.7423753798,47.0,74.63635,1340:1,28.0,44.81721,2231:1,243.0,388.94936,257:1,6.7,No,76.47637484,427.22556664,10.0,15.2,17.850054421,25.056021512,91.441513541,51.344516294,POINT (-82.9813074 35.5588823)
37089.0,NC,North Carolina,Henderson,"Henderson, NC",Small Urban,116029.0,378.87162105,306.24885463429194,33.270563987,70.6967865097041,Relatively Low,69.20458062519343,Relatively Low,38.31999969482422,Relatively Low,41.84999847412109,Relatively Moderate,11.7,2.8497300386,4.2123109417,104.0,87.80447000000001,1139:1,71.0,60.77258,1645:1,287.0,245.65818,407:1,7.2,No,79.029729604,329.88196815,9.1,14.0,18.491128059,26.579017196,82.525742752,51.747425725,POINT (-82.4797406 35.3364146)
37091.0,NC,North Carolina,Hertford,"Hertford, NC",Rural,21546.0,364.03642977,59.186384213285656,68.636750578,80.68724148902324,Relatively Low,74.2185082017951,Relatively Low,96.69000244140624,Very High,30.200000762939453,Relatively Low,19.6,3.7116079618,4.5160409106,16.0,69.24009,1444:1,9.0,42.29721,2364:1,50.0,234.98449,426:1,7.3,No,74.720010291,500.89240194,12.5,15.7,18.352288749,21.571576276,32.676943322,50.065795657,POINT (-76.981616 36.3635174)
37093.0,NC,North Carolina,Hoke,"Hoke, NC",Small Urban,52053.0,395.63196348,131.56924820264524,43.150451525,65.51065860642699,Relatively Low,57.87681832250078,Relatively Low,92.36000061035156,Very High,23.549999237060547,Relatively Low,16.7,3.4103794388,4.3108037323,11.0,19.70267,5075:1,5.0,9.41371,10623:1,96.0,180.74331,553:1,7.9,No,75.393055341,447.36337142,11.4,15.3,27.013593403,10.970742177,37.312196408,50.493278608,POINT (-79.2419635 35.0172328)
37095.0,NC,North Carolina,Hyde,"Hyde, NC",Rural,4573.0,1473.76956987,3.1029274138177385,100.0,82.59624562519885,Relatively Low,79.48003714020427,Relatively Low,80.43000030517578,Very High,35.84000015258789,Relatively Low,17.9,3.6198693012,4.4654324285,1.0,20.64836,4843:1,,,,1.0,22.18279,4508:1,5.7,No,75.622143275,472.87371552,12.1,15.5,16.038154392,24.023957409,60.669920142,45.585625555,POINT (-76.1536867 35.4081567)
37097.0,NC,North Carolina,Iredell,"Iredell, NC",Small Urban,186589.0,603.4235106900001,309.2173186733146,37.91215339,76.13744829780464,Relatively Low,76.69452181987,Relatively Low,40.31999969482422,Relatively Moderate,54.4900016784668,Relatively Moderate,11.8,2.8976227353,4.296511742,135.0,72.67051000000001,1376:1,107.0,55.73846,1794:1,437.0,227.64211,439:1,9.5,No,77.913308756,346.04667527,9.2,14.1,22.523024671,16.206346891,74.647857976,50.452158693,POINT (-80.8745238 35.8062505)
37099.0,NC,North Carolina,Jackson,"Jackson, NC",Rural,43081.0,499.86901146,86.18457838418611,73.089816493,47.470569519567285,Very Low,44.04209223150728,Very Low,72.18000030517578,Relatively High,30.840000152587887,Relatively Low,13.9,3.236602343,4.6886024572,35.0,79.48584,1258:1,21.0,48.37595,2067:1,203.0,467.6341900000001,214:1,6.6,No,78.016354778,417.62546664,10.8,15.6,16.438608616,20.479152269,80.023036167,50.999769638,POINT (-83.1239657 35.2854541)
37101.0,NC,North Carolina,Johnston,"Johnston, NC",Small Urban,215586.0,803.67649869,268.249725295448,52.036973436,86.85968819599108,Relatively Moderate,85.5772206747137,Relatively Moderate,63.02000045776367,Relatively High,51.650001525878906,Relatively Moderate,13.6,3.0570144568,4.3512626728,58.0,26.82131,3728:1,53.0,23.39915,4274:1,231.0,101.98495,981:1,8.1,Yes,77.703484717,363.61592797,10.0,14.5,24.980574294,13.748543072,64.67214707,50.803959312,POINT (-78.3673482 35.5134188)
37103.0,NC,North Carolina,Jones,"Jones, NC",Rural,9165.0,478.47882537,19.154452640433675,100.0,79.98727330575883,Relatively Low,72.94955122253171,Relatively Low,90.90000152587888,Very High,20.340000152587887,Relatively Low,18.4,3.7550573605,4.9044406118,5.0,54.05405,1850:1,,,,5.0,54.02485,1851:1,6.4,No,75.574859001,467.07735077,12.6,16.3,18.357644516,24.451647758,61.858454889,51.042679633,POINT (-77.3561946 35.0322677)
37105.0,NC,North Carolina,Lee,"Lee, NC",Small Urban,63261.0,261.81976938,241.6204099094757,42.764317561,73.01940820871779,Relatively Low,67.84277313525224,Relatively Low,88.7699966430664,Very High,38.31999969482422,Relatively Low,15.3,3.2743531694,4.3948129748,38.0,60.94334,1641:1,32.0,49.89242000000001,2004:1,123.0,191.77399,521:1,8.4,No,76.250058239,462.58386989,10.9,15.1,23.845458231,17.13648695,57.112788051,50.726558359,POINT (-79.1721174 35.4763365)
37107.0,NC,North Carolina,Lenoir,"Lenoir, NC",Small Urban,55112.0,405.41682207,135.939105137784,45.005462644,91.7912822144448,Relatively Moderate,89.9411946765707,Relatively Moderate,99.5199966430664,Very High,52.5099983215332,Relatively Moderate,18.9,3.7453839437,4.6272052218,27.0,48.45657,2064:1,31.0,56.66654,1765:1,83.0,151.7201,659:1,7.1,No,73.619946997,566.28545827,12.5,16.1,22.681241546,20.867912112,48.108068585,52.158812562,POINT (-77.6355141 35.2400662)
37109.0,NC,North Carolina,Lincoln,"Lincoln, NC",Small Urban,86724.0,307.94012223000004,281.6261790505687,54.553120808,64.93795736557429,Relatively Low,66.51191581553698,Relatively Low,33.66999816894531,Relatively Low,52.63999938964844,Relatively Moderate,12.5,3.0227048882,4.428728439,42.0,47.67472,2098:1,43.0,47.95361,2085:1,70.0,78.06401,1281:1,9.3,No,77.011165604,391.17928883,9.8,14.7,20.778409725,18.806735809,84.006914241,50.192929631,POINT (-81.2268928 35.4884909)
37111.0,NC,North Carolina,McDowell,"McDowell, NC",Rural,44525.0,449.84722263,98.97804801302928,70.301804605,55.26566974228444,Relatively Low,52.02723614979882,Relatively Low,75.08000183105469,Relatively High,34.02000045776367,Relatively Low,14.5,3.3857685478,4.7648780263,12.0,26.21117,3815:1,20.0,44.72572,2236:1,90.0,201.26574,497:1,7.2,No,76.699049965,454.56433926,11.1,15.7,19.6301183,21.43032851,86.642663864,49.551624662,POINT (-82.0480438 35.6822711)
37113.0,NC,North Carolina,Macon,"Macon, NC",Rural,36973.0,524.92001874,70.4354924179663,80.010022994,44.51161310849506,Very Low,40.08047044258743,Very Low,56.369998931884766,Relatively Moderate,20.270000457763672,Relatively Low,13.7,3.2266117787,4.6754016466,23.0,63.89954,1565:1,20.0,53.24247,1878:1,86.0,228.9426,437:1,6.9,No,78.415891873,364.31938864,10.6,15.2,18.29943563,29.099669897,87.929932914,51.283143435,POINT (-83.421901 35.1529593)
37115.0,NC,North Carolina,Madison,"Madison, NC",Rural,21147.0,456.04201188,46.37072780383332,90.618377962,34.584791600381806,Very Low,34.04518724852987,Very Low,36.630001068115234,Relatively Low,41.27999877929688,Relatively Moderate,12.8,3.07255388,4.5950951138,12.0,55.197790000000005,1812:1,5.0,23.25365,4300:1,43.0,199.9814,500:1,6.6,No,76.663503466,438.46063665,10.1,14.9,17.23095526,22.746721235,93.382010976,50.492977397,POINT (-82.7126309 35.8642058)
37117.0,NC,North Carolina,Martin,"Martin, NC",Rural,21994.0,461.31116811,47.67714618770191,78.122832075,81.8326439707286,Relatively Low,77.43732590529248,Relatively Low,89.33999633789062,Very High,47.09999847412109,Relatively Moderate,18.5,3.6505661852,4.5246953307,9.0,40.58076,2464:1,6.0,27.58113,3626:1,23.0,105.72768,946:1,7.0,No,73.951043461,528.45297876,12.3,16.2,20.4238301,25.153994668,51.631883791,52.675370047,POINT (-77.1196022 35.8473006)
37119.0,NC,North Carolina,Mecklenburg,"Mecklenburg, NC",Urban,1114693.0,551.5924514100001,2020.8634058544171,1.0654308046,91.85491568565064,Relatively Moderate,92.23150727329,Relatively Moderate,60.5,Relatively High,48.81999969482422,Relatively Moderate,11.4,2.5582437974,4.0846039275,1016.0,89.99553,1111:1,808.0,71.99655,1389:1,4102.0,365.50724,274:1,9.5,No,79.989319305,297.82394609,8.5,12.8,22.847944712,11.875866543,45.288057483,51.694057433,POINT (-80.8338317 35.2468623)
37121.0,NC,North Carolina,Mitchell,"Mitchell, NC",Rural,14896.0,224.12066625,66.46419649397237,82.643301881,10.754056633789371,Very Low,10.80160940885175,Very Low,44.93999862670898,Relatively Moderate,47.900001525878906,Relatively Moderate,13.1,3.1218016885,4.5296805153,9.0,60.47980999999999,1653:1,11.0,73.51467,1360:1,18.0,120.29673,831:1,5.5,No,74.726442966,493.59303041,10.3,15.2,18.452182049,25.268996859,90.677003275,50.223885584,POINT (-82.1635541 36.013102)
37123.0,NC,North Carolina,Montgomery,"Montgomery, NC",Rural,25722.0,506.5953282,50.77425425811497,76.836463055,51.44766146993318,Relatively Low,48.03466419065305,Very Low,81.29000091552734,Very High,25.559999465942383,Relatively Low,16.2,3.4087328283,4.4679816123,6.0,22.02805,4540:1,6.0,23.25762,4300:1,40.0,155.05078,645:1,7.9,Yes,75.516538362,475.16270801,11.3,15.5,21.358244825,21.575315916,62.818823165,51.050469029,POINT (-79.9107517 35.3275482)
37125.0,NC,North Carolina,Moore,"Moore, NC",Small Urban,99632.0,712.8014244000001,139.77525379367071,50.65781273,80.71905822462614,Relatively Low,80.81089445991952,Relatively Low,41.630001068115234,Relatively Moderate,48.84999847412109,Relatively Moderate,11.3,2.7811489065,4.0663137697,113.0,109.33509,915:1,61.0,59.35988999999999,1685:1,258.0,251.06313,398:1,8.4,Yes,79.071050189,342.51532271,8.9,13.7,21.772427819,23.653455037,76.800988683,51.150705993,POINT (-79.4927248 35.3082717)
37127.0,NC,North Carolina,Nash,"Nash, NC",Small Urban,94907.0,548.3078835,173.09070844318802,47.562604341,86.2869869551384,Relatively Moderate,83.6892602909316,Relatively Moderate,92.73999786376952,Very High,53.27999877929688,Relatively Moderate,16.2,3.2246619598,4.4486181607,47.0,49.54722,2018:1,60.0,63.0411,1586:1,137.0,143.94385,695:1,8.1,No,75.094136503,477.22048747,11.0,15.2,21.913087333,19.138228125,47.478355888,51.775657729,POINT (-77.9875546 35.9659447)
37129.0,NC,North Carolina,New Hanover,"New Hanover, NC",Small Urban,225344.0,332.17913547,678.3809575552087,2.2149634622,98.50461342666244,Relatively High,98.70009285051069,Relatively High,46.180000305175774,Relatively Moderate,82.2699966430664,Very High,11.4,2.7808019038,4.3568029015,214.0,90.44304,1106:1,188.0,82.08962,1218:1,1210.0,528.34275,189:1,3.8,No,79.089631387,335.50465994,9.1,13.9,17.82305321,18.878865417,77.265542446,52.263577535,POINT (-77.8642043 34.1834455)
37131.0,NC,North Carolina,Northampton,"Northampton, NC",Rural,17436.0,556.11033777,31.3534901543429,89.366034662,53.1021317212854,Relatively Low,45.89910244506345,Very Low,92.68000030517578,Very High,12.130000114440918,Very Low,19.4,3.6888292742,4.7458029231,1.0,5.2388900000000005,19088:1,3.0,17.51416,5710:1,14.0,81.73272999999999,1224:1,7.9,No,75.892661372,484.68493538,12.5,16.1,17.578375854,28.285364003,38.992352151,51.100472882,POINT (-77.3983518 36.4217739)
37133.0,NC,North Carolina,Onslow,"Onslow, NC",Small Urban,202949.0,914.33174898,221.9642927486698,26.34891884,97.93191218580972,Relatively High,98.32869080779945,Relatively High,77.20999908447266,Relatively High,63.180000305175774,Relatively High,14.2,3.26405334,4.5119418105,66.0,32.36198,3090:1,211.0,102.34769,977:1,534.0,259.02212,386:1,6.3,No,76.213072799,476.01235049,10.4,14.7,24.274350019,9.8864959255,65.403570043,44.334982538,POINT (-77.4994691 34.7631087)
37135.0,NC,North Carolina,Orange,"Orange, NC",Small Urban,148579.0,405.00751785,366.8549186166669,28.531924276,72.95577473751193,Relatively Low,74.24945837202105,Relatively Low,39.880001068115234,Relatively Low,65.05000305175781,Relatively High,9.9,2.4649248036,4.0981848516,282.0,189.16399,529:1,353.0,237.09734,422:1,1108.0,744.20354,134:1,8.5,No,82.125480066,232.31068264,7.9,12.8,18.767631176,15.6665592,69.274065716,52.311866957,POINT (-79.120034 36.0625255)
37137.0,NC,North Carolina,Pamlico,"Pamlico, NC",Rural,12213.0,567.29685558,21.528411236324448,100.0,84.79160038180083,Relatively Moderate,84.15351284432064,Relatively Moderate,66.0999984741211,Relatively High,61.22999954223633,Relatively High,14.7,3.2030120739,4.3595623618,4.0,31.458910000000003,3179:1,4.0,32.40441,3086:1,12.0,97.21322,1029:1,6.0,No,76.30600658,443.14172262,10.7,15.0,14.476668827,30.581659106,73.89014906,48.84154245,POINT (-76.6652684 35.1475747)
37139.0,NC,North Carolina,Pasquotank,"Pasquotank, NC",Rural,40457.0,292.25102946000004,138.432360956105,41.319692088,83.64619790009547,Relatively Moderate,81.61559888579387,Relatively Low,77.18000030517578,Relatively High,73.45999908447266,Relatively High,14.3,3.0584897166,4.4892279009,25.0,61.92411,1615:1,19.0,46.54467,2148:1,101.0,247.42167,404:1,6.6,No,74.887505599,477.61605084,10.3,14.6,21.579579138,17.84375689,54.087356998,50.981112663,POINT (-76.2606906 36.265199)
37141.0,NC,North Carolina,Pender,"Pender, NC",Small Urban,60195.0,943.59672381,63.79314221964245,68.755386177,94.01845370664968,Relatively Moderate,93.56236459300528,Relatively Moderate,61.13999938964844,Relatively High,56.869998931884766,Relatively Moderate,13.1,3.0996337786,4.5316632554,20.0,30.92576,3234:1,22.0,35.02348,2855:1,89.0,141.6859,706:1,6.1,Yes,77.236270808,399.36134336,10.0,14.6,22.259014567,18.406431585,75.751014885,49.84796625,POINT (-77.8881063 34.5125561)
37143.0,NC,North Carolina,Perquimans,"Perquimans, NC",Rural,13000.0,332.25237669,39.12688339361176,100.0,62.61533566656061,Relatively Low,59.176725471990096,Relatively Low,49.650001525878906,Relatively Moderate,41.7599983215332,Relatively Moderate,14.2,3.154848525,4.5858576154,2.0,14.63379,6834:1,1.0,7.61615,13130:1,8.0,60.92917,1641:1,6.5,No,76.514630802,449.30891981,10.5,15.4,18.705255141,27.814166032,72.490479817,52.010662605,POINT (-76.4032445 36.1808969)
37145.0,NC,North Carolina,Person,"Person, NC",Rural,39080.0,408.47051622,95.67398000141516,75.521994729,34.202990773146674,Very Low,29.99071494893221,Very Low,59.36000061035156,Relatively Moderate,41.59999847412109,Relatively Moderate,14.8,3.235291617,4.591465834,15.0,37.57044,2662:1,16.0,40.89248,2445:1,39.0,99.67542,1003:1,8.0,No,75.90327628,458.2772352,10.7,15.5,20.44112761,20.875610192,65.399851765,51.46573977,POINT (-78.9656233 36.3863503)
37147.0,NC,North Carolina,Pitt,"Pitt, NC",Small Urban,169746.0,662.16849972,256.3486485264364,25.435925494,94.2411708558702,Relatively Moderate,93.28381306097184,Relatively Moderate,91.08999633789062,Very High,74.47000122070312,Relatively High,15.0,3.27372351,4.5749005072,208.0,113.70843,879:1,182.0,105.71009,946:1,763.0,443.16921,226:1,6.7,No,77.540487594,402.85745706,10.6,14.8,21.26979886,14.289448158,53.069367889,52.97469347,POINT (-77.3727387 35.5924897)
